date,year,day_of_year,temp_c,site,under_board,board_number,board_id,survey_start,survey_start_t,survey_end,survey_end_t,t_lapse_mins,t_midpoint,handling_start,handling_start_t,handling_end,handling_end_t,spp,sex_age_est,sex,probed,age_class,svl_cm,id,cluster,id_cluster,status
9/12/2024,2024,256,25,Nat-ag 6,,,,14:34,14.57,14:50,14.83,16,14.7,,0,,0,,,,,,,,,,
9/15/2024,2024,259,24,Nat QC 9,Y,14,GP14,11:24,11.4,11:37,11.62,13,11.51,11:31,11.52,11:34,11.57,redbelly,N,U,N,N,8.5,11,GP,GP11,unique
9/15/2024,2024,259,27,Nat QC 1,,,,12:46,12.77,13:00,13,14,12.88,,0,,0,,,,,,,,,,
9/15/2024,2024,259,27,Nat QC 3,,,,13:47,13.78,13:58,13.97,11,13.88,,0,,0,,,,,,,,,,
9/15/2024,2024,259,28,Nat QC 4,,,,14:05,14.08,14:15,14.25,10,14.17,,0,,0,,,,,,,,,,
9/15/2024,2024,259,28,Nat QC 7,Y,1,GP1,14:44,14.73,15:23,15.38,39,15.06,14:44,14.73,14:48,14.8,garter,N,U,N,N,19,40,GP,GP40,unique
9/15/2024,2024,259,28,Nat QC 7,Y,12,GP12,14:44,14.73,15:23,15.38,39,15.06,15:00,15,15:04,15.07,garter,N,U,N,N,19.25,41,GP,GP41,unique
9/15/2024,2024,259,28,Nat QC 7,Y,20,GP20,14:44,14.73,15:23,15.38,39,15.06,15:13,15.22,15:19,15.32,garter,M,M,Y,A,32.5,42,GP,GP42,unique
9/15/2024,2024,259,28,Nat QC 7,Y,20,GP20,14:44,14.73,15:23,15.38,39,15.06,15:13,15.22,15:22,15.37,garter,N,U,N,N,17.5,43,GP,GP43,unique
9/15/2024,2024,259,28,Nat QC 6,,,,15:35,15.58,15:45,15.75,10,15.67,,0,,0,,,,,,,,,,
9/16/2024,2024,260,18,Half 10,,,,8:45,8.75,9:00,9,15,8.88,,0,,0,,,,,,,,,,
9/16/2024,2024,260,19,Ag 6,,,,9:20,9.33,9:32,9.53,12,9.43,,0,,0,,,,,,,,,,
9/16/2024,2024,260,22,Nat-ag 9,,,,10:07,10.12,10:14,10.23,7,10.18,,0,,0,,,,,,,,,,
9/16/2024,2024,260,22,Ag-nat 7,,,,10:43,10.72,10:53,10.88,10,10.8,,0,,0,,,,,,,,,,
9/17/2024,2024,261,26,Half 5,,,,11:46,11.77,12:00,12,14,11.88,,0,,0,,,,,,,,,,
9/17/2024,2024,261,27,Half 2,,,,12:21,12.35,12:34,12.57,13,12.46,,0,,0,,,,,,,,,,
9/17/2024,2024,261,28,Ag-nat 3,,,,13:11,13.18,13:20,13.33,9,13.26,,0,,0,,,,,,,,,,
9/17/2024,2024,261,28,Ag 3,,,,13:41,13.68,14:00,14,19,13.84,,0,,0,,,,,,,,,,
9/17/2024,2024,261,29,Ag 5,,,,14:20,14.33,14:31,14.52,11,14.43,,0,,0,,,,,,,,,,
9/17/2024,2024,261,28,Ag-nat 8,,,,14:44,14.73,14:53,14.88,9,14.81,,0,,0,,,,,,,,,,
9/17/2024,2024,261,28,Nat-ag 8,,,,15:21,15.35,15:33,15.55,12,15.45,,0,,0,,,,,,,,,,
9/26/2024,2024,270,21,Half 10,N,1,1,14:18,14.3,14:27,14.45,9,14.38,,0,,0,garter,,,,,,,,,not captured
9/26/2024,2024,270,21,Ag 6,Y,4,AR4,14:49,14.82,15:00,15,11,14.91,14:55,14.92,14:59,14.98,redbelly,J,U,N,A,18.25,21,AR,AR21,unique
9/26/2024,2024,270,21,Ag 6,Y,8,8,14:49,14.82,15:00,15,11,14.91,,0,,0,garter,,,,,,,,,not captured
9/26/2024,2024,270,21,Ag 6,N,1,1,14:49,14.82,15:00,15,11,14.91,,0,,0,garter,,,,,,,,,not captured
9/26/2024,2024,270,22,Nat-ag 9,Y,1,1,16:15,16.25,16:25,16.42,10,16.33,,0,,0,garter,,,,,,,,,not captured
9/26/2024,2024,270,22,Nat-ag 8,,,,5:03,5.05,17:15,17.25,732,11.15,,0,,0,,,,,,,,,,
9/27/2024,2024,271,20,Nat-ag 4,,,,11:45,11.75,11:58,11.97,13,11.86,,0,,0,,,,,,,,,,
9/27/2024,2024,271,20,Ag-nat 2,,,,12:10,12.17,12:26,12.43,16,12.3,,0,,0,,,,,,,,,,
9/27/2024,2024,271,21,Ag-nat 5,,,,12:35,12.58,12:55,12.92,20,12.75,,0,,0,,,,,,,,,,
9/27/2024,2024,271,21,Half 2,Y,7,AR7,13:16,13.27,13:33,13.55,17,13.41,13:19,13.32,13:28,13.47,garter,M,M,Y,A,40,34,AR,AR34,unique
9/27/2024,2024,271,21,Ag-nat 3,,,,14:15,14.25,14:30,14.5,15,14.38,,0,,0,,,,,,,,,,
9/27/2024,2024,271,22,Ag 3,,,,14:40,14.67,15:00,15,20,14.83,,0,,0,,,,,,,,,,
9/27/2024,2024,271,23,Ag 5,,,,15:15,15.25,15:30,15.5,15,15.38,,0,,0,,,,,,,,,,
9/27/2024,2024,271,23,Ag-nat 8,,,,15:55,15.92,16:10,16.17,15,16.04,,0,,0,,,,,,,,,,
9/27/2024,2024,271,23,Half 5,,,,16:30,16.5,16:45,16.75,15,16.63,,0,,0,,,,,,,,,,
